LLM,Benchmark prompt,Execution time (s),CPU Energy (J),RAM Energy (J),GPU Energy (J),CPU Power (W),RAM Power (W),GPU Power (W),CO2 emissions (Kg),CO2 emissions rate (Kg/s),HumanEval-X
llama-2-7b.Q2_K,CPP/132,70.46951723098755,1585.5404162406921,388.9716040753194,205.92316473840003,22.5,5.794222354888916,27.708255239367208,0.00013267524127547888,1.882732371226429e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/133,31.51960778236389,709.184077978134,173.06559930605889,-39.819031855199974,22.5,5.794222354888916,22.884338969211615,5.126026671476589e-05,1.6262977340551633e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/134,21.879271507263184,492.27609336376185,117.29339374462144,-179.36014348799998,22.5,5.794222354888916,28.174251711946457,2.617740204113217e-05,1.1964476071537461e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/135,38.058969020843506,856.3150656223297,210.8972142488801,137.510110008,22.5,5.794222354888916,27.652195535070465,7.330501490839183e-05,1.9260904011415903e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/136,72.4205231666565,1629.4381517171862,391.0748013136538,-333.3212666568,22.5,5.794222354888916,29.327578977024537,0.00010266233346535905,1.4175861893335001e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/137,65.16304874420166,1466.1465167999268,358.3922990829092,19.6470157176,22.5,5.794222354888916,3.563124239379332,0.00011221512193599176,1.722066786293158e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/138,76.71003675460815,1725.9473794698715,425.2888842937977,293.3682346944,22.5,5.794222354888916,4.028928832834329,0.0001487494303335376,1.939113010848634e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/139,28.198673963546753,634.461532831192,153.90248737185118,-38.589030871200016,22.5,5.794222354888916,28.382921271159454,4.562235020503007e-05,1.6178899143983656e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/140,60.762550592422485,1367.1373683214188,332.8512633779957,8.042006433599946,22.5,5.794222354888916,3.9834643985047467,0.00010393034315970866,1.7104341760905195e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/141,29.131528615951538,655.4498344659805,159.34186350548657,-41.924033539199975,22.5,5.794222354888916,26.656692738130644,4.702749458246705e-05,1.6143160629310825e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/142,46.64007616043091,1049.3857437372208,345.30057815812654,-330.5162644128,22.5,5.794222354888916,0.0,6.475267877825678e-05,1.388348478581441e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/143,72.18629908561707,1624.1710764169693,389.664538144712,-321.230256984,22.5,5.794222354888916,29.99731707551627,0.00010299174483151774,1.4267492049892136e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/144,51.60533022880554,1161.101803779602,279.829515615761,-185.7961486368,22.5,5.794222354888916,27.763356250415754,7.637253460004875e-05,1.4799350040282936e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/145,73.19081664085388,1646.77206158638,395.42170033345315,-338.815271052,22.5,5.794222354888916,27.501659346564534,0.0001036472690444643,1.4161239592811174e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/146,40.50002956390381,911.2367337942123,215.49013850853495,-336.5992692792,22.5,5.794222354888916,35.80695889740625,4.807772828475476e-05,1.18710353553926e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/147,69.6826810836792,1567.8342640399935,375.3195102852748,-326.49626119680005,22.5,5.794222354888916,39.04783230669047,9.837046617314731e-05,1.4116917524315414e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/148,62.868666648864746,1414.525237083435,345.0474964703387,11.211008968799987,22.5,5.794222354888916,3.846788298009764,0.00010774874754188813,1.7138704108946426e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/149,65.3988823890686,1471.4513093233109,359.8269586634575,68.63705490959997,22.5,5.794222354888916,28.523913371796347,0.00011560615311844951,1.7677083903466374e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/150,45.30865550041199,1019.4306027889252,243.407054537322,-354.02728322160004,22.5,5.794222354888916,23.044317463365946,5.529934413298479e-05,1.2205028712997666e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/151,50.855573654174805,1144.230633974075,275.53008322692443,-208.6391669112,22.5,5.794222354888916,27.865588060127344,7.369439137656431e-05,1.44909173334071e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/152,62.76725745201111,1412.2402739524841,344.4152688512088,-9.573007658399975,22.5,5.794222354888916,3.4880021328522473,0.00010630657515866162,1.6936628980474195e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/153,55.36438512802124,1245.6819713115692,301.52192345111075,-42.283033826399986,22.5,5.794222354888916,36.943649859026586,9.157150815296526e-05,1.6539785990799116e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/154,63.56364393234253,1430.1594579219818,349.0008576099785,10.384008307199997,22.5,5.794222354888916,3.4654726453156828,0.00010889029243609432,1.7130907811389433e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/155,44.96267008781433,1011.6471970081329,250.94364899256277,278.6562229248,22.5,5.794222354888916,23.839891703029913,9.378188727481573e-05,2.0857721992856526e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/156,72.10967755317688,1622.4451714754105,398.7083556183529,253.19920255919996,22.5,5.794222354888916,28.136792983950578,0.00013838994124685294,1.919159063563945e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/157,33.72791790962219,758.8609492778779,185.81394557255408,18.61801489440001,22.5,5.794222354888916,27.994326151021383,5.86145004884263e-05,1.7378629966276173e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/158,64.46996116638184,1450.5516439676283,354.428784283852,13.845011076000016,22.5,5.794222354888916,4.26474304331074,0.00011067199137805625,1.7166443003189939e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/159,50.88289785385132,1144.8464316129684,285.1764368092387,299.5122396096,22.5,5.794222354888916,3.580375107117027,0.00010523884833880317,2.068255794728438e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/160,61.628947257995605,1386.6282999515531,432.58654725627247,-38.46903077519998,22.5,5.794222354888916,0.0,0.00010835492036861555,1.7581822372368662e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/161,75.95562863349915,1708.9770537614822,411.5362388836166,-331.1472649176,22.5,5.794222354888916,22.41793406034665,0.0001088794434643866,1.4334611591426797e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/162,31.979456901550293,719.5227384567261,175.65252102338206,-2.5690020552000186,22.5,5.794222354888916,3.3310369211056576,5.431335514102734e-05,1.6983826619768e-06,0.006097560975609756
llama-2-7b.Q2_K,CPP/163,20.19726300239563,454.4308376312256,117.00798335782908,307.860246288,22.5,5.794222354888916,3.5561484560458454,5.35036384956224e-05,2.6490539084071068e-06,0.006097560975609756
llama-2-7b.Q2_K,Go/0,31.182910919189453,701.6064888238906,171.09728272684322,-39.31203144959999,22.5,5.794222354888916,23.10536159610803,5.071026690121491e-05,1.6262197917516622e-06,0.0
llama-2-7b.Q2_K,Go/1,30.92287850379944,695.7519400119781,169.6798981818068,73.12005849600001,22.5,5.794222354888916,4.25683568706652,5.710905795155207e-05,1.8468221819820294e-06,0.0
llama-2-7b.Q2_K,Go/2,34.5759916305542,777.9473608732224,190.66959404281764,40.83803267039998,22.5,5.794222354888916,27.400691331264103,6.142337316549233e-05,1.776474665478967e-06,0.0
llama-2-7b.Q2_K,Go/3,18.798333883285522,422.95413851737976,99.22155568107257,-247.835198268,22.5,5.794222354888916,27.35737013920631,1.6693085737514826e-05,8.880087906278454e-07,0.0
llama-2-7b.Q2_K,Go/4,24.776992559432983,557.4726015329361,133.95724250635791,-75.64106051280002,22.5,5.794222354888916,28.47041402610032,3.746955011050809e-05,1.5122719200334446e-06,0.0
llama-2-7b.Q2_K,Go/5,19.795382738113403,445.3880167007446,105.24151806018665,-249.20219936159998,22.5,5.794222354888916,28.069768517662848,1.834126725034159e-05,9.265426939701396e-07,0.0
llama-2-7b.Q2_K,Go/6,48.260525941848755,1085.841668844223,260.4258172113748,-266.88421350719995,22.5,5.794222354888916,27.54438201768268,6.567837333376226e-05,1.3609129211086726e-06,0.0
llama-2-7b.Q2_K,Go/7,27.82328724861145,626.015235185623,151.72311144033245,15.289012231199987,22.5,5.794222354888916,28.163521250135883,4.8254172788815695e-05,1.7343088312192109e-06,0.0
llama-2-7b.Q2_K,Go/8,16.639132261276245,374.37445163726807,180.9389498913873,-353.5522828416,22.5,5.794222354888916,0.0,1.2276771758820983e-05,7.378252402856575e-07,0.0
llama-2-7b.Q2_K,Go/9,76.6749038696289,1725.1560205221178,415.44128241893304,-251.8782015024,22.5,5.794222354888916,0.0,0.00011492488481317798,1.4988591965969191e-06,0.0
llama-2-7b.Q2_K,Go/10,47.137645959854126,1060.5781567096708,253.95366886272706,-244.3581954864,22.5,5.794222354888916,27.91086594954201,6.511798449756337e-05,1.3814432853312746e-06,0.0
llama-2-7b.Q2_K,Go/11,35.72992515563965,803.910162448883,197.38057856416333,73.82505905999999,22.5,5.794222354888916,3.88073993573635,6.54187059315003e-05,1.8309219973603706e-06,0.0
llama-2-7b.Q2_K,Go/12,20.69215750694275,465.5670475959778,119.87582022279581,306.60024527999997,22.5,5.794222354888916,3.5519992174103168,5.42790889037849e-05,2.623172034408344e-06,0.0
llama-2-7b.Q2_K,Go/13,62.36625027656555,1403.2168239355087,341.9724793654012,-57.475045980000026,22.5,5.794222354888916,3.344868727331233,0.0001026941308913659,1.6466298749077394e-06,0.0
llama-2-7b.Q2_K,Go/14,30.233952522277832,680.2513200044632,165.53370040025473,-43.9080351264,22.5,5.794222354888916,2.345689774447078,4.87926553489365e-05,1.6138364745060614e-06,0.0
llama-2-7b.Q2_K,Go/15,8.240490674972534,185.40830969810486,47.73595712424992,232.79518623599998,22.5,5.794222354888916,28.25574517110805,2.8351509725219935e-05,3.440512324263316e-06,0.0
llama-2-7b.Q2_K,Go/16,20.943596363067627,471.2226408720016,111.82458443172834,-219.3931755144,22.5,5.794222354888916,28.12541775340582,2.212764182458391e-05,1.056534963766025e-06,0.0
llama-2-7b.Q2_K,Go/17,71.63736033439636,1611.8197989463804,386.48889620277424,-323.9182591344,22.5,5.794222354888916,31.569090578855466,0.0001018834022723167,1.42221044712891e-06,0.0
llama-2-7b.Q2_K,Go/18,77.94240236282349,1753.6771291494367,422.9187010708,-221.42917714319995,22.5,5.794222354888916,27.960607132738826,0.00011896808912680114,1.5263590230770953e-06,0.0
llama-2-7b.Q2_K,Go/19,24.552248001098633,552.4153232574463,132.5450895134594,-77.62306209839998,22.5,5.794222354888916,28.029466897150055,3.695529685468455e-05,1.5051695817438356e-06,0.0
llama-2-7b.Q2_K,Go/20,73.18422675132751,1646.626551747322,395.3601125179239,-331.865265492,22.5,5.794222354888916,27.30045965808601,0.00010405756187929886,1.421857775895833e-06,0.0
llama-2-7b.Q2_K,Go/21,58.071293115615845,1306.5852713584898,317.35530095548427,44.42803554240003,22.5,5.794222354888916,26.90310858131285,0.00010151698573798953,1.7481440534805447e-06,0.0
llama-2-7b.Q2_K,Go/22,78.30378127098083,1761.8059176206589,425.1636834566568,-292.35123388079995,22.5,5.794222354888916,27.863763268382737,0.00011528384366374954,1.4722640694041862e-06,0.0
llama-2-7b.Q2_K,Go/23,4.562267303466797,102.6465779542923,26.425072696140997,16.308013046399992,22.5,5.794222354888916,3.575485488399204,8.846069853272895e-06,1.9389635163531304e-06,0.0
llama-2-7b.Q2_K,Go/24,24.547874212265015,552.3193967342377,132.6692183451979,-128.08010246399996,22.5,5.794222354888916,28.280296729967706,3.3886800114985836e-05,1.3804372558685653e-06,0.0
llama-2-7b.Q2_K,Go/25,21.923377990722656,493.26712667942036,117.36936936461747,-195.56915645520002,22.5,5.794222354888916,27.28061872774659,2.5256040538598252e-05,1.1520140987983642e-06,0.0
llama-2-7b.Q2_K,Go/26,18.267205953598022,411.00367963314056,96.31015478212987,-273.15421852320003,22.5,5.794222354888916,27.735582302846478,1.4248157316668252e-05,7.79985584706338e-07,0.0
llama-2-7b.Q2_K,Go/27,7.351405620574951,165.40397107601163,42.58773406614125,30.473024378400016,22.5,5.794222354888916,4.145786430451413,1.4510115109907132e-05,1.9737878521213066e-06,0.0
llama-2-7b.Q2_K,Go/28,28.81803560256958,648.3982586860657,157.42795810769505,-41.15603292480001,22.5,5.794222354888916,26.758197881507602,4.6528693829735404e-05,1.6145685455946429e-06,0.0
llama-2-7b.Q2_K,Go/29,78.41194534301758,1764.2447537183762,425.4874401397899,-206.480165184,22.5,5.794222354888916,28.55713633434187,0.0001206770296214339,1.5390133364696574e-06,0.0
llama-2-7b.Q2_K,Go/30,20.235002279281616,455.27913451194763,107.69537986983494,-213.2561706048,22.5,5.794222354888916,27.916357581607024,2.1279681210938712e-05,1.0516273196928043e-06,0.0
llama-2-7b.Q2_K,Go/31,41.164676666259766,926.19358420372,219.33516493726867,-313.6672509336,22.5,5.794222354888916,33.508037728716694,5.061715465745087e-05,1.22962595012774e-06,0.0
llama-2-7b.Q2_K,Go/32,46.55314493179321,1047.4311965703964,250.62316772799815,-298.44223875359995,22.5,5.794222354888916,21.44696812120816,6.082445414915664e-05,1.3065595082410194e-06,0.0
llama-2-7b.Q2_K,Go/33,16.630728721618652,374.18319404125214,177.4145594496474,-264.64421171519996,22.5,5.794222354888916,0.0,1.74605650518312e-05,1.04989777321867e-06,0.0
llama-2-7b.Q2_K,Go/34,8.624839782714844,194.0561056137085,49.965762897541026,46.06903685520001,22.5,5.794222354888916,5.342103720181593,1.765146752589913e-05,2.0465849767174426e-06,0.0
llama-2-7b.Q2_K,Go/35,17.073322772979736,384.1413187980652,98.90702432278147,291.1892329511999,22.5,5.794222354888916,3.3886894497886253,4.7110851042030563e-05,2.759325274198427e-06,0.0
llama-2-7b.Q2_K,Go/36,43.90378451347351,987.8200989961624,244.77590320889362,270.09321607439995,22.5,5.794222354888916,25.50789604985267,9.143571703660267e-05,2.0826386164623738e-06,0.0
llama-2-7b.Q2_K,Go/37,31.63308358192444,711.735212802887,270.03539244339436,-38.52503082,22.5,5.794222354888916,0.0,5.739465911522227e-05,1.814387110462362e-06,0.0
llama-2-7b.Q2_K,Go/38,43.77927756309509,985.0191164016725,234.49065098414,-270.84521667599995,22.5,5.794222354888916,26.1683613291884,5.772439328517681e-05,1.3185323399177588e-06,0.0
llama-2-7b.Q2_K,Go/39,76.66771340370178,1724.9955600500107,504.3355939316729,-295.08123606479995,22.5,5.794222354888916,0.0,0.00011769534646373527,1.5351357336562033e-06,0.0
llama-2-7b.Q2_K,Go/40,52.202728509902954,1174.543130993843,283.38881116124185,-139.74511179599995,22.5,5.794222354888916,28.068876687724767,8.020910548629128e-05,1.5364925891005002e-06,0.0
llama-2-7b.Q2_K,Go/41,72.798091173172,1637.930256128311,393.12641519924796,-326.1022608816,22.5,5.794222354888916,28.530659264706884,0.00010374316068650518,1.4250807818534843e-06,0.0
llama-2-7b.Q2_K,Go/42,20.74935245513916,466.85143411159515,110.73722420965849,-188.58415086719998,22.5,5.794222354888916,27.855249215160896,2.3670167880925784e-05,1.1407665820946234e-06,0.0
llama-2-7b.Q2_K,Go/43,27.8651340007782,626.9563955068587,151.95129939441983,-9.894007915200023,22.5,5.794222354888916,27.679442086136024,4.679298754871152e-05,1.6792665539453255e-06,0.0
llama-2-7b.Q2_K,Go/44,31.675697565078735,712.6890814304352,267.3896209449589,-38.611030888800016,22.5,5.794222354888916,0.0,5.7286477178375806e-05,1.8085308795703363e-06,0.0
llama-2-7b.Q2_K,Go/45,13.705639362335205,308.3722400665283,69.76615994028349,-299.4762395808,22.5,5.794222354888916,24.871140928119406,4.786439507721991e-06,3.4923139163253633e-07,0.0
llama-2-7b.Q2_K,Go/46,33.64704990386963,757.0453029870987,185.34802384307682,30.93402474720002,22.5,5.794222354888916,3.60100965047764,5.92250767625219e-05,1.7601863144533998e-06,0.0
llama-2-7b.Q2_K,Go/47,62.81312894821167,1413.269936442375,344.8017958712944,-6.155004924000016,22.5,5.794222354888916,28.091124519880584,0.00010660072635691368,1.6971089984198067e-06,0.0
llama-2-7b.Q2_K,Go/48,64.00588035583496,1440.1081144809723,351.74576888638404,18.268014614400037,22.5,5.794222354888916,3.4119653097076323,0.00011014239781072158,1.7208168561762572e-06,0.0
llama-2-7b.Q2_K,Go/49,45.26871967315674,1018.5299652814864,252.71858740136395,282.5432260344,22.5,5.794222354888916,3.624082926739923,9.454520847315272e-05,2.088532857915479e-06,0.0
llama-2-7b.Q2_K,Go/50,29.99403738975525,674.8570650815965,164.3317696008012,-39.49503159599996,22.5,5.794222354888916,25.28609488230096,4.865981295763462e-05,1.6223162065622696e-06,0.0
llama-2-7b.Q2_K,Go/51,26.52124571800232,596.7172193527222,143.8979900465108,-32.55602604480006,22.5,5.794222354888916,27.720149170450338,4.308402452537183e-05,1.624509835755071e-06,0.0
llama-2-7b.Q2_K,Go/52,14.296067237854004,321.65670096874237,73.26575058694061,-338.80427104319995,22.5,5.794222354888916,26.793343718973805,3.4146821655002633e-06,2.388546520303611e-07,0.0
llama-2-7b.Q2_K,Go/53,4.9990234375,112.4749803543091,28.95764816020232,17.32401385920003,22.5,5.794222354888916,3.4661993985469746,9.660032994969059e-06,1.932384017747278e-06,0.0
llama-2-7b.Q2_K,Go/54,31.647966861724854,712.0653820037842,269.21068735942015,-41.153032922399994,22.5,5.794222354888916,0.0,5.720465875040764e-05,1.8075302909771156e-06,0.0
llama-2-7b.Q2_K,Go/55,16.657253742218018,374.78335976600647,175.5474948858506,-305.50224440159997,22.5,5.794222354888916,0.0,1.4897344878097102e-05,8.943457972510555e-07,0.0
llama-2-7b.Q2_K,Go/56,38.67782211303711,870.237141251564,214.68688734711176,-306.220244976,22.5,5.794222354888916,47.676010922221664,4.7382611087193896e-05,1.225058922622809e-06,0.0
llama-2-7b.Q2_K,Go/57,76.86325335502625,1729.4003319740293,426.0499832634116,-278.64922291920004,22.5,5.794222354888916,23.76342332601878,0.00011419969713210769,1.48575154117699e-06,0.0
llama-2-7b.Q2_K,Go/58,75.57716679573059,1700.461544394493,409.1942317201392,-314.0812512648,22.5,5.794222354888916,23.42726456540382,0.00010925721844220286,1.445637923124354e-06,0.0
llama-2-7b.Q2_K,Go/59,19.99138379096985,449.797933101654,106.28448123377325,-216.54417323520002,22.5,5.794222354888916,27.610086313724057,2.0660241757702242e-05,1.03345731209635e-06,0.0
llama-2-7b.Q2_K,Go/60,18.18749761581421,409.2112290859222,105.3658748312182,-157.05012563999998,22.5,5.794222354888916,28.442786343514314,2.1754821436817342e-05,1.1961415416434919e-06,0.0
llama-2-7b.Q2_K,Go/61,37.10308480262756,834.8075580596924,205.44574904401205,2.0680016543999704,22.5,5.794222354888916,3.3475575898163266,6.34232249020525e-05,1.709378754878112e-06,0.0
llama-2-7b.Q2_K,Go/62,45.86943006515503,1032.0482236146925,246.59295512889688,-373.9562991648,22.5,5.794222354888916,21.987777476147905,5.5048315812881264e-05,1.2001089992766017e-06,0.0
llama-2-7b.Q2_K,Go/63,24.354556560516357,547.9692989587784,141.09671145511186,6.206004964799938,22.5,5.794222354888916,22.40070969191022,4.230595021798562e-05,1.7370856296588084e-06,0.0
llama-2-7b.Q2_K,Go/64,26.62429642677307,599.0397548675536,154.2501956396069,-28.463022770399988,22.5,5.794222354888916,27.59412903689019,4.410430916708906e-05,1.6565436494591573e-06,0.0
llama-2-7b.Q2_K,Go/65,35.82461619377136,806.042051911354,198.0526969410255,13.23301058640003,22.5,5.794222354888916,3.3670134959159292,6.190241602453972e-05,1.7279296361394758e-06,0.0
llama-2-7b.Q2_K,Go/66,21.268010139465332,478.52394104003906,123.21279483344712,302.3362418688,22.5,5.794222354888916,3.1951667174679237,5.501108277593917e-05,2.5865646299396643e-06,0.0
llama-2-7b.Q2_K,Go/67,61.621299743652344,1386.4550238847735,347.55717854067706,166.10013288,22.5,5.794222354888916,27.856913429922752,0.00011561814094046243,1.876269105348956e-06,0.0
llama-2-7b.Q2_K,Go/68,30.61072587966919,688.729675412178,177.3405800252783,79.9910639928,22.5,5.794222354888916,27.82912626790731,5.7565991723654426e-05,1.8805823798477184e-06,0.0
llama-2-7b.Q2_K,Go/69,33.36775016784668,750.7624375820159,183.72008831943333,-14.849011879199944,22.5,5.794222354888916,3.359287312806534,5.59579111519766e-05,1.6770058176082218e-06,0.0
llama-2-7b.Q2_K,Go/70,72.06132936477661,1621.359043121338,398.4216950190745,248.70019896,22.5,5.794222354888916,27.89545390756515,0.0001380326540874046,1.9154885887363967e-06,0.0
llama-2-7b.Q2_K,Go/71,35.7351610660553,804.0289306640625,207.03255188613866,234.5661876528,22.5,5.794222354888916,28.33318267060489,7.579402167804945e-05,2.1209928657645234e-06,0.0
llama-2-7b.Q2_K,Go/72,42.714462757110596,961.0632026195526,247.46913719394118,287.1712297368,22.5,5.794222354888916,17.734210368972192,9.101065389463902e-05,2.1306753736353303e-06,0.0
llama-2-7b.Q2_K,Go/73,70.73389148712158,1591.4902478456497,400.21083335510696,219.3931755144,22.5,5.794222354888916,28.460280543528253,0.00013454078617117368,1.9020696209775102e-06,0.0
llama-2-7b.Q2_K,Go/74,66.39791512489319,1493.9310961961744,375.06583457387484,94.91607593279998,22.5,5.794222354888916,28.114665794571106,0.00011950028773813312,1.7997596387379845e-06,0.0
llama-2-7b.Q2_K,Go/75,19.451003313064575,437.6375859975815,103.06270437892408,-264.28621142879996,22.5,5.794222354888916,28.352754795519562,1.681925923214771e-05,8.64698800439296e-07,0.0
llama-2-7b.Q2_K,Go/76,46.89257597923279,1055.0653910636902,262.11934537485376,-336.9672695736,22.5,5.794222354888916,19.446771991936327,5.964432688032404e-05,1.271935389233865e-06,0.0
llama-2-7b.Q2_K,Go/77,28.14357900619507,633.2209521532058,153.5052941743015,-10.756008604800014,22.5,5.794222354888916,26.849950288297723,4.721628013440895e-05,1.6776928095753398e-06,0.0
llama-2-7b.Q2_K,Go/78,57.0131049156189,1282.775741815567,320.90254887324016,-41.440033151999984,22.5,5.794222354888916,33.221814893652414,9.505916028561395e-05,1.6673212312555921e-06,0.0
llama-2-7b.Q2_K,Go/79,58.540252923965454,1317.1388733386993,329.57913680548927,18.895015116000053,22.5,5.794222354888916,13.204929330685331,0.00010134931389508891,1.7312756408265894e-06,0.0
llama-2-7b.Q2_K,Go/80,21.188846826553345,476.7415541410446,122.75355656033186,323.42225873760003,22.5,5.794222354888916,4.091522899810134,5.615772736881003e-05,2.6503437317048582e-06,0.0
llama-2-7b.Q2_K,Go/81,54.32718753814697,1222.344505190849,295.453817530406,-38.86403109119999,22.5,5.794222354888916,42.29744106275403,8.999027594012178e-05,1.6564501130660081e-06,0.0
llama-2-7b.Q2_K,Go/82,78.57152581214905,1767.8309637308118,426.21974554161676,-269.7082157664,22.5,5.794222354888916,27.34979847776214,0.00011709249895277113,1.4902663241225464e-06,0.0
llama-2-7b.Q2_K,Go/83,25.80391263961792,580.579563975334,140.0033391615068,-66.82505345999999,22.5,5.794222354888916,28.21584787508601,3.977989395701695e-05,1.5416225637014858e-06,0.0
llama-2-7b.Q2_K,Go/84,70.07322359085083,1576.6279345750809,386.8067029796338,201.1471609176,22.5,5.794222354888916,28.561848124292666,0.00013171059352798771,1.8796137351555298e-06,0.0
llama-2-7b.Q2_K,Go/85,31.66062021255493,712.3516970872879,269.84008991276653,-38.230030584000005,22.5,5.794222354888916,0.0,5.743823739672387e-05,1.8141854774514775e-06,0.0
llama-2-7b.Q2_K,Go/86,44.73504281044006,1006.5246498584747,240.2077207234106,-328.7332629864,22.5,5.794222354888916,24.511862267932994,5.585846069892051e-05,1.2486511063734696e-06,0.0
llama-2-7b.Q2_K,Go/87,59.97081255912781,1349.325520992279,328.2860731137776,-9.642007713600039,22.5,5.794222354888916,24.398751560363543,0.00010149270605778522,1.6923683659900255e-06,0.0
llama-2-7b.Q2_K,Go/88,31.641188144683838,711.9162672758102,263.70899400451776,-38.105030483999975,22.5,5.794222354888916,0.0,5.704628308795223e-05,1.8029121671126881e-06,0.0
llama-2-7b.Q2_K,Go/89,27.503220796585083,618.8140243291855,149.830760810961,-30.300024240000035,22.5,5.794222354888916,27.544457084667425,4.49268430304055e-05,1.6335120661934912e-06,0.0
llama-2-7b.Q2_K,Go/90,37.017831325531006,832.8889685869217,204.94991753493707,110.73608858879999,22.5,5.794222354888916,27.886209298807227,6.988855387091497e-05,1.8879699692918856e-06,0.0
llama-2-7b.Q2_K,Go/91,18.43707537651062,414.82576847076416,97.27274932389093,-291.46823317440004,22.5,5.794222354888916,27.948447592794757,1.3424923815811313e-05,7.281482307608865e-07,0.0
llama-2-7b.Q2_K,Go/92,26.418185710906982,594.4009172916412,143.532640658924,-66.49705319760002,22.5,5.794222354888916,27.36887256954446,4.085560574323647e-05,1.5464955160175465e-06,0.0
llama-2-7b.Q2_K,Go/93,42.45698380470276,955.2665948867798,236.41748675637302,261.18620894879996,22.5,5.794222354888916,27.771285940682915,8.840433215695529e-05,2.0822094325778074e-06,0.0
llama-2-7b.Q2_K,Go/94,54.76988410949707,1232.3045235872266,307.695474088776,-25.483020386399996,22.5,5.794222354888916,31.45709703090429,9.215541317394983e-05,1.682592809393404e-06,0.0
llama-2-7b.Q2_K,Go/95,52.148882150650024,1173.3280688524244,283.07305860092015,-177.2391417912,22.5,5.794222354888916,27.788683955834692,7.783451956812493e-05,1.4925443529790935e-06,0.0
llama-2-7b.Q2_K,Go/96,38.536041259765625,867.0458167791365,213.74463051609095,153.3831227064,22.5,5.794222354888916,27.821858497019925,7.509706195265735e-05,1.9487487426754453e-06,0.0
llama-2-7b.Q2_K,Go/97,41.73842191696167,939.0991348028182,232.23400915808153,243.3831947064,22.5,5.794222354888916,27.97064988605986,8.608273837058002e-05,2.062433949751169e-06,0.0
llama-2-7b.Q2_K,Go/98,18.677572011947632,420.23876667022705,108.20292331422138,309.55924764720004,22.5,5.794222354888916,4.192849470259177,5.09907276086182e-05,2.7300511852397385e-06,0.0
llama-2-7b.Q2_K,Go/99,67.56635117530823,1520.2184665203092,381.83500163585677,124.99009999199994,22.5,5.794222354888916,27.66903902685078,0.00012334165964821115,1.8254894263593994e-06,0.0
llama-2-7b.Q2_K,Go/100,64.52189183235168,1451.7216289043427,354.7027673140866,-5.05600404480002,22.5,5.794222354888916,3.7661377100942883,0.0001096097640030028,1.6987995994879334e-06,0.0
llama-2-7b.Q2_K,Go/101,26.3780677318573,593.4982949495314,143.1051674531068,-38.35903068720004,22.5,5.794222354888916,33.512228300308635,4.2486815972378295e-05,1.6106871968133645e-06,0.0
llama-2-7b.Q2_K,Go/102,19.886883020401,447.4466925859451,105.63170730491379,-239.22419137919997,22.5,5.794222354888916,27.423445979998622,1.909741831586234e-05,9.603022402390166e-07,0.0
llama-2-7b.Q2_K,Go/103,71.68979358673096,1612.9984956979752,386.75556721677816,-345.04327603440004,22.5,5.794222354888916,31.304322984405232,0.0001006859338884728,1.4044667846150519e-06,0.0
llama-2-7b.Q2_K,Go/104,40.45303916931152,910.182561278343,215.20468391533427,-322.6322581056,22.5,5.794222354888916,36.0131896013608,4.884608005183461e-05,1.2074761514801147e-06,0.0
llama-2-7b.Q2_K,Go/105,58.254244565963745,1310.7020115852356,318.28136857089817,-7.9010063208,22.5,5.794222354888916,27.14488498730762,9.863971034326427e-05,1.6932622005177727e-06,0.0
llama-2-7b.Q2_K,Go/106,23.47851800918579,528.2591181993484,136.02026440820623,331.9542655632,22.5,5.794222354888916,4.105139403906673,6.061888037020787e-05,2.581886997573322e-06,0.0
llama-2-7b.Q2_K,Go/107,57.192442417144775,1286.8110501766205,321.76684217733964,42.63203410560002,22.5,5.794222354888916,18.979664382906076,0.0001004729133390961,1.7567515757812257e-06,0.0
